Country Name,Country Code,Series Name,Series Code,YR2015
Namibia,NAM,"Population ages 15-64, male",SP.POP.1564.MA.IN,660539
Namibia,NAM,"Population ages 15-64, female",SP.POP.1564.FE.IN,713436
Namibia,NAM,"Population ages 0-14, male",SP.POP.0014.MA.IN,426837
Namibia,NAM,"Population ages 0-14, female",SP.POP.0014.FE.IN,427484
Namibia,NAM,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,270.425
Namibia,NAM,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,360.521
Namibia,NAM,"Population, female",SP.POP.TOTL.FE.IN,1194453
Namibia,NAM,"Population, male",SP.POP.TOTL.MA.IN,1120451
Namibia,NAM,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,53533
Namibia,NAM,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,33075
Nauru,NRU,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,NA 
Nauru,NRU,Urban population,SP.URB.TOTL,12475
Nauru,NRU,"Population, total",SP.POP.TOTL,12475
Nauru,NRU,"Population ages 80 and above, female",SP.POP.80UP.FE,NA 
Nauru,NRU,"Population ages 80 and above, male",SP.POP.80UP.MA,NA 
Nauru,NRU,"Population ages 15-64, male",SP.POP.1564.MA.IN,NA 
Nauru,NRU,"Population ages 15-64, female",SP.POP.1564.FE.IN,NA 
Nauru,NRU,"Population ages 0-14, male",SP.POP.0014.MA.IN,NA 
Nauru,NRU,"Population ages 0-14, female",SP.POP.0014.FE.IN,NA 
Nauru,NRU,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,NA 
Nauru,NRU,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,NA 
Nauru,NRU,"Population, female",SP.POP.TOTL.FE.IN,NA 
Nauru,NRU,"Population, male",SP.POP.TOTL.MA.IN,NA 
Nauru,NRU,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,NA 
Nauru,NRU,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,NA 
Nepal,NPL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.515
Nepal,NPL,Urban population,SP.URB.TOTL,5013179
Nepal,NPL,"Population, total",SP.POP.TOTL,27015031
Nepal,NPL,"Population ages 80 and above, female",SP.POP.80UP.FE,105457
Nepal,NPL,"Population ages 80 and above, male",SP.POP.80UP.MA,81705
Nepal,NPL,"Population ages 15-64, male",SP.POP.1564.MA.IN,7124282
Nepal,NPL,"Population ages 15-64, female",SP.POP.1564.FE.IN,9383532
Nepal,NPL,"Population ages 0-14, male",SP.POP.0014.MA.IN,4577702
Nepal,NPL,"Population ages 0-14, female",SP.POP.0014.FE.IN,4432731
Nepal,NPL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,133.892
Nepal,NPL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,175.316
Nepal,NPL,"Population, female",SP.POP.TOTL.FE.IN,14617069
Nepal,NPL,"Population, male",SP.POP.TOTL.MA.IN,12397962
Nepal,NPL,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,800806
Nepal,NPL,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,695978
Netherlands,NLD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.509756097561
Netherlands,NLD,Urban population,SP.URB.TOTL,15275237
Netherlands,NLD,"Population, total",SP.POP.TOTL,16939923
Netherlands,NLD,"Population ages 80 and above, female",SP.POP.80UP.FE,471617
Netherlands,NLD,"Population ages 80 and above, male",SP.POP.80UP.MA,268001
Netherlands,NLD,"Population ages 15-64, male",SP.POP.1564.MA.IN,5583848
Netherlands,NLD,"Population ages 15-64, female",SP.POP.1564.FE.IN,5482024
Netherlands,NLD,"Population ages 0-14, male",SP.POP.0014.MA.IN,1457881
Netherlands,NLD,"Population ages 0-14, female",SP.POP.0014.FE.IN,1380506
Netherlands,NLD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,49.464
Netherlands,NLD,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,66.691
Netherlands,NLD,"Population, female",SP.POP.TOTL.FE.IN,8518825
Netherlands,NLD,"Population, male",SP.POP.TOTL.MA.IN,8421098
Netherlands,NLD,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,1656295
Netherlands,NLD,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,1379368
New Caledonia,NCL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,77.2443035079364
New Caledonia,NCL,Urban population,SP.URB.TOTL,188988
New Caledonia,NCL,"Population, total",SP.POP.TOTL,272400
New Caledonia,NCL,"Population ages 80 and above, female",SP.POP.80UP.FE,2097
New Caledonia,NCL,"Population ages 80 and above, male",SP.POP.80UP.MA,1264
New Caledonia,NCL,"Population ages 15-64, male",SP.POP.1564.MA.IN,93322
New Caledonia,NCL,"Population ages 15-64, female",SP.POP.1564.FE.IN,91363
New Caledonia,NCL,"Population ages 0-14, male",SP.POP.0014.MA.IN,33043
New Caledonia,NCL,"Population ages 0-14, female",SP.POP.0014.FE.IN,31688
New Caledonia,NCL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,59.91
New Caledonia,NCL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,104.402
New Caledonia,NCL,"Population, female",SP.POP.TOTL.FE.IN,135052
New Caledonia,NCL,"Population, male",SP.POP.TOTL.MA.IN,137348
New Caledonia,NCL,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,12002
New Caledonia,NCL,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,10983
New Zealand,NZL,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,81.4568292682927
New Zealand,NZL,Urban population,SP.URB.TOTL,3967973
New Zealand,NZL,"Population, total",SP.POP.TOTL,4595700
New Zealand,NZL,"Population ages 80 and above, female",SP.POP.80UP.FE,97024
New Zealand,NZL,"Population ages 80 and above, male",SP.POP.80UP.MA,67203
New Zealand,NZL,"Population ages 15-64, male",SP.POP.1564.MA.IN,1475865
New Zealand,NZL,"Population ages 15-64, female",SP.POP.1564.FE.IN,1528894
New Zealand,NZL,"Population ages 0-14, male",SP.POP.0014.MA.IN,471383
New Zealand,NZL,"Population ages 0-14, female",SP.POP.0014.FE.IN,446417
New Zealand,NZL,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,NA 
New Zealand,NZL,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,NA 
New Zealand,NZL,"Population, female",SP.POP.TOTL.FE.IN,2335996
New Zealand,NZL,"Population, male",SP.POP.TOTL.MA.IN,2259704
New Zealand,NZL,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,360684
New Zealand,NZL,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,312456
Nicaragua,NIC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,73.649
Nicaragua,NIC,Urban population,SP.URB.TOTL,3602945
Nicaragua,NIC,"Population, total",SP.POP.TOTL,6223240
Nicaragua,NIC,"Population ages 80 and above, female",SP.POP.80UP.FE,38823
Nicaragua,NIC,"Population ages 80 and above, male",SP.POP.80UP.MA,24347
Nicaragua,NIC,"Population ages 15-64, male",SP.POP.1564.MA.IN,1940291
Nicaragua,NIC,"Population ages 15-64, female",SP.POP.1564.FE.IN,2040924
Nicaragua,NIC,"Population ages 0-14, male",SP.POP.0014.MA.IN,999071
Nicaragua,NIC,"Population ages 0-14, female",SP.POP.0014.FE.IN,947334
Nicaragua,NIC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,104.717
Nicaragua,NIC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,192.244
Nicaragua,NIC,"Population, female",SP.POP.TOTL.FE.IN,3156057
Nicaragua,NIC,"Population, male",SP.POP.TOTL.MA.IN,3067183
Nicaragua,NIC,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,167799
Nicaragua,NIC,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,127821
Niger,NER,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,60.631
Niger,NER,Urban population,SP.URB.TOTL,3249670
Niger,NER,"Population, total",SP.POP.TOTL,20001663
Niger,NER,"Population ages 80 and above, female",SP.POP.80UP.FE,23827
Niger,NER,"Population ages 80 and above, male",SP.POP.80UP.MA,18819
Niger,NER,"Population ages 15-64, male",SP.POP.1564.MA.IN,4684088
Niger,NER,"Population ages 15-64, female",SP.POP.1564.FE.IN,4768552
Niger,NER,"Population ages 0-14, male",SP.POP.0014.MA.IN,5104751
Niger,NER,"Population ages 0-14, female",SP.POP.0014.FE.IN,4929139
Niger,NER,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,234.912
Niger,NER,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,263.26
Niger,NER,"Population, female",SP.POP.TOTL.FE.IN,9972036
Niger,NER,"Population, male",SP.POP.TOTL.MA.IN,10029627
Niger,NER,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,274345
Niger,NER,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,240788
Nigeria,NGA,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,53.112
Nigeria,NGA,Urban population,SP.URB.TOTL,86652532
Nigeria,NGA,"Population, total",SP.POP.TOTL,181137448
Nigeria,NGA,"Population ages 80 and above, female",SP.POP.80UP.FE,188851
Nigeria,NGA,"Population ages 80 and above, male",SP.POP.80UP.MA,160526
Nigeria,NGA,"Population ages 15-64, male",SP.POP.1564.MA.IN,48540812
Nigeria,NGA,"Population ages 15-64, female",SP.POP.1564.FE.IN,47704661
Nigeria,NGA,"Population ages 0-14, male",SP.POP.0014.MA.IN,40822712
Nigeria,NGA,"Population ages 0-14, female",SP.POP.0014.FE.IN,39114159
Nigeria,NGA,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,337.66
Nigeria,NGA,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,374.769
Nigeria,NGA,"Population, female",SP.POP.TOTL.FE.IN,89416887
Nigeria,NGA,"Population, male",SP.POP.TOTL.MA.IN,91720561
Nigeria,NGA,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,2598067
Nigeria,NGA,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,2357037
North America,NAC,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.0121110155585
North America,NAC,Urban population,SP.URB.TOTL,291030813
North America,NAC,"Population, total",SP.POP.TOTL,356510820
North America,NAC,"Population ages 80 and above, female",SP.POP.80UP.FE,8315605
North America,NAC,"Population ages 80 and above, male",SP.POP.80UP.MA,5148919
North America,NAC,"Population ages 15-64, male",SP.POP.1564.MA.IN,118526153
North America,NAC,"Population ages 15-64, female",SP.POP.1564.FE.IN,117853717
North America,NAC,"Population ages 0-14, male",SP.POP.0014.MA.IN,34447553
North America,NAC,"Population ages 0-14, female",SP.POP.0014.FE.IN,32920566
North America,NAC,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,80.289
North America,NAC,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,134.102
North America,NAC,"Population, female",SP.POP.TOTL.FE.IN,180096950
North America,NAC,"Population, male",SP.POP.TOTL.MA.IN,176348631
North America,NAC,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,29322667
North America,NAC,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,23374926
North Macedonia,MKD,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,75.406
North Macedonia,MKD,Urban population,SP.URB.TOTL,1193701
North Macedonia,MKD,"Population, total",SP.POP.TOTL,2079328
North Macedonia,MKD,"Population ages 80 and above, female",SP.POP.80UP.FE,27902
North Macedonia,MKD,"Population ages 80 and above, male",SP.POP.80UP.MA,18193
North Macedonia,MKD,"Population ages 15-64, male",SP.POP.1564.MA.IN,744962
North Macedonia,MKD,"Population ages 15-64, female",SP.POP.1564.FE.IN,723883
North Macedonia,MKD,"Population ages 0-14, male",SP.POP.0014.MA.IN,180851
North Macedonia,MKD,"Population ages 0-14, female",SP.POP.0014.FE.IN,169302
North Macedonia,MKD,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,67.936
North Macedonia,MKD,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,126.458
North Macedonia,MKD,"Population, female",SP.POP.TOTL.FE.IN,1038932
North Macedonia,MKD,"Population, male",SP.POP.TOTL.MA.IN,1040396
North Macedonia,MKD,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,145748
North Macedonia,MKD,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,114583
Northern Mariana Islands,MNP,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,NA 
Northern Mariana Islands,MNP,Urban population,SP.URB.TOTL,50959
Northern Mariana Islands,MNP,"Population, total",SP.POP.TOTL,55780
Northern Mariana Islands,MNP,"Population ages 80 and above, female",SP.POP.80UP.FE,NA 
Northern Mariana Islands,MNP,"Population ages 80 and above, male",SP.POP.80UP.MA,NA 
Northern Mariana Islands,MNP,"Population ages 15-64, male",SP.POP.1564.MA.IN,NA 
Northern Mariana Islands,MNP,"Population ages 15-64, female",SP.POP.1564.FE.IN,NA 
Northern Mariana Islands,MNP,"Population ages 0-14, male",SP.POP.0014.MA.IN,NA 
Northern Mariana Islands,MNP,"Population ages 0-14, female",SP.POP.0014.FE.IN,NA 
Northern Mariana Islands,MNP,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,NA 
Northern Mariana Islands,MNP,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,NA 
Northern Mariana Islands,MNP,"Population, female",SP.POP.TOTL.FE.IN,NA 
Northern Mariana Islands,MNP,"Population, male",SP.POP.TOTL.MA.IN,NA 
Northern Mariana Islands,MNP,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,NA 
Northern Mariana Islands,MNP,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,NA 
Norway,NOR,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,82.3048780487805
Norway,NOR,Urban population,SP.URB.TOTL,4207493
Norway,NOR,"Population, total",SP.POP.TOTL,5188607
Norway,NOR,"Population ages 80 and above, female",SP.POP.80UP.FE,138194
Norway,NOR,"Population ages 80 and above, male",SP.POP.80UP.MA,81754
Norway,NOR,"Population ages 15-64, male",SP.POP.1564.MA.IN,1750050
Norway,NOR,"Population ages 15-64, female",SP.POP.1564.FE.IN,1660660
Norway,NOR,"Population ages 0-14, male",SP.POP.0014.MA.IN,477175
Norway,NOR,"Population ages 0-14, female",SP.POP.0014.FE.IN,454820
Norway,NOR,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,NA 
Norway,NOR,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,NA 
Norway,NOR,"Population, female",SP.POP.TOTL.FE.IN,2576388
Norway,NOR,"Population, male",SP.POP.TOTL.MA.IN,2612219
Norway,NOR,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,460908
Norway,NOR,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,384993
Not classified,INX,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,NA 
Not classified,INX,Urban population,SP.URB.TOTL,NA 
Not classified,INX,"Population, total",SP.POP.TOTL,NA 
Not classified,INX,"Population ages 80 and above, female",SP.POP.80UP.FE,NA 
Not classified,INX,"Population ages 80 and above, male",SP.POP.80UP.MA,NA 
Not classified,INX,"Population ages 15-64, male",SP.POP.1564.MA.IN,NA 
Not classified,INX,"Population ages 15-64, female",SP.POP.1564.FE.IN,NA 
Not classified,INX,"Population ages 0-14, male",SP.POP.0014.MA.IN,NA 
Not classified,INX,"Population ages 0-14, female",SP.POP.0014.FE.IN,NA 
Not classified,INX,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,NA 
Not classified,INX,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,NA 
Not classified,INX,"Population, female",SP.POP.TOTL.FE.IN,NA 
Not classified,INX,"Population, male",SP.POP.TOTL.MA.IN,NA 
Not classified,INX,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,NA 
Not classified,INX,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,NA 
OECD members,OED,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,79.9340259473974
OECD members,OED,Urban population,SP.URB.TOTL,1024496274
OECD members,OED,"Population, total",SP.POP.TOTL,1280466626
OECD members,OED,"Population ages 80 and above, female",SP.POP.80UP.FE,35489775
OECD members,OED,"Population ages 80 and above, male",SP.POP.80UP.MA,20230824
OECD members,OED,"Population ages 15-64, male",SP.POP.1564.MA.IN,420006672
OECD members,OED,"Population ages 15-64, female",SP.POP.1564.FE.IN,420424457
OECD members,OED,"Population ages 0-14, male",SP.POP.0014.MA.IN,119053829
OECD members,OED,"Population ages 0-14, female",SP.POP.0014.FE.IN,113417788
OECD members,OED,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,62.001795356346
OECD members,OED,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,113.079351767993
OECD members,OED,"Population, female",SP.POP.TOTL.FE.IN,651129693
OECD members,OED,"Population, male",SP.POP.TOTL.MA.IN,629336933
OECD members,OED,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,117287446
OECD members,OED,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,90276430
Oman,OMN,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,76.887
Oman,OMN,Urban population,SP.URB.TOTL,3471488
Oman,OMN,"Population, total",SP.POP.TOTL,4267348
Oman,OMN,"Population ages 80 and above, female",SP.POP.80UP.FE,9306
Oman,OMN,"Population ages 80 and above, male",SP.POP.80UP.MA,6888
Oman,OMN,"Population ages 15-64, male",SP.POP.1564.MA.IN,2262099
Oman,OMN,"Population ages 15-64, female",SP.POP.1564.FE.IN,976255
Oman,OMN,"Population ages 0-14, male",SP.POP.0014.MA.IN,474531
Oman,OMN,"Population ages 0-14, female",SP.POP.0014.FE.IN,457191
Oman,OMN,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,68.919
Oman,OMN,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,109.456
Oman,OMN,"Population, female",SP.POP.TOTL.FE.IN,1484397
Oman,OMN,"Population, male",SP.POP.TOTL.MA.IN,2782951
Oman,OMN,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,50951
Oman,OMN,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,46321
Other small states,OSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,67.405236123087
Other small states,OSS,Urban population,SP.URB.TOTL,17541673
Other small states,OSS,"Population, total",SP.POP.TOTL,28948869
Other small states,OSS,"Population ages 80 and above, female",SP.POP.80UP.FE,187880
Other small states,OSS,"Population ages 80 and above, male",SP.POP.80UP.MA,96099
Other small states,OSS,"Population ages 15-64, male",SP.POP.1564.MA.IN,10182300
Other small states,OSS,"Population ages 15-64, female",SP.POP.1564.FE.IN,8414675
Other small states,OSS,"Population ages 0-14, male",SP.POP.0014.MA.IN,4452178
Other small states,OSS,"Population ages 0-14, female",SP.POP.0014.FE.IN,4332226
Other small states,OSS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,190.711100886844
Other small states,OSS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,221.194546070632
Other small states,OSS,"Population, female",SP.POP.TOTL.FE.IN,13634092
Other small states,OSS,"Population, male",SP.POP.TOTL.MA.IN,15281505
Other small states,OSS,"Population ages 65 and above, female",SP.POP.65UP.FE.IN,887192
Other small states,OSS,"Population ages 65 and above, male",SP.POP.65UP.MA.IN,647029
Pacific island small states,PSS,"Life expectancy at birth, total (years)",SP.DYN.LE00.IN,69.4444587743698
Pacific island small states,PSS,Urban population,SP.URB.TOTL,896127
Pacific island small states,PSS,"Population, total",SP.POP.TOTL,2355672
Pacific island small states,PSS,"Population ages 80 and above, female",SP.POP.80UP.FE,6961
Pacific island small states,PSS,"Population ages 80 and above, male",SP.POP.80UP.MA,5215
Pacific island small states,PSS,"Population ages 15-64, male",SP.POP.1564.MA.IN,690462
Pacific island small states,PSS,"Population ages 15-64, female",SP.POP.1564.FE.IN,674137
Pacific island small states,PSS,"Population ages 0-14, male",SP.POP.0014.MA.IN,410179
Pacific island small states,PSS,"Population ages 0-14, female",SP.POP.0014.FE.IN,385226
Pacific island small states,PSS,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,127.347723698595
Pacific island small states,PSS,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,196.158050425657
Pacific island small states,PSS,"Population, female",SP.POP.TOTL.FE.IN,1111230
